genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.5	EUBSIR_01474		Ribosomal large subunit pseudouridine synthase D (EC 5.4.99.23)	Ribosomal large subunit pseudouridine synthase D (EC 5.4.99.23)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.6	EUBSIR_01475		Lipoprotein signal peptidase (EC 3.4.23.36)	Lipoprotein signal peptidase (EC 3.4.23.36)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Signal peptidase
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.7	EUBSIR_01476		Cell division initiation protein DivIVA	Cell division initiation protein DivIVA	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.9	EUBSIR_01478		SepF, FtsZ-interacting protein related to cell division	SepF, FtsZ-interacting protein related to cell division	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.10	EUBSIR_01479		UPF0001 protein YggS	Pyridoxal phosphate-containing protein YggS	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.11	EUBSIR_01480		Chromosome partition protein smc	Chromosome partition protein smc	Cellular Processes	Cell Cycle, Cell Division and Death		Two cell division clusters relating to chromosome partitioning
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.12	EUBSIR_01481		RNA-binding protein Hfq	RNA-binding protein Hfq	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence		Hfl operon
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.14	EUBSIR_01483		DNA mismatch repair protein MutL	DNA mismatch repair protein MutL	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.15	EUBSIR_01484		DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair system including RecA, MutS and a hypothetical protein
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.15	EUBSIR_01484		DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.17	EUBSIR_01486		tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)	tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)	RNA Processing	RNA Processing	RNA processing and modification	Methylthiotransferases
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.17	EUBSIR_01486		tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)	tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.25	EUBSIR_01500		Adenosylhomocysteinase (EC 3.3.1.1)	Adenosylhomocysteinase (EC 3.3.1.1)	Metabolism	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.48	EUBSIR_01525		Deblocking aminopeptidase (EC 3.4.11.-)	Deblocking aminopeptidase (EC 3.4.11.-)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
428128.7	Eubacterium siraeum DSM 15702	fig|428128.7.peg.56	EUBSIR_01534		ClpB protein	Chaperone protein ClpB (ATP-dependent unfoldase)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
