genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.6			3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis cluster
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.8	ROI_01790		L-lactate dehydrogenase (EC 1.1.1.27)	L-lactate dehydrogenase (EC 1.1.1.27)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Lactate
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.8	ROI_01790		L-lactate dehydrogenase (EC 1.1.1.27)	L-lactate dehydrogenase (EC 1.1.1.27)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.16	ROI_01880		NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamate dehydrogenases
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.16	ROI_01880		NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.57	ROI_29000		Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.58	ROI_29010		Low G+C gram positive nudix hydrolase YtkD (EC 3.6.-.-)	Low G+C gram positive nudix hydrolase YtkD (EC 3.6.-.-)	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.60	ROI_29030		ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	Energy	Respiration	Biogenesis of respiratory chain components	Biogenesis of c-type cytochromes
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.61	ROI_29040		ATP-dependent Clp protease ATP-binding subunit ClpX	ATP-dependent Clp protease ATP-binding subunit ClpX	Energy	Respiration	Biogenesis of respiratory chain components	Biogenesis of c-type cytochromes
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.63	ROI_29060		GTP-binding protein EngB	GTP-binding protein EngB	Protein Processing	Protein Synthesis		Universal GTPases
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.64	ROI_29070		Carbamate kinase (EC 2.7.2.2)	Carbamate kinase (EC 2.7.2.2)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.65	ROI_29080		Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.65	ROI_29080		Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.65	ROI_29080		Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
657315.3	Roseburia intestinalis M50/1	fig|657315.3.peg.76	ROI_29200		Valyl-tRNA synthetase (EC 6.1.1.9)	Valyl-tRNA synthetase (EC 6.1.1.9)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Val
