genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.6	EUBVEN_00588		SOS-response repressor and protease LexA (EC 3.4.21.88)	SOS-response repressor and protease LexA (EC 3.4.21.88)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.11	EUBVEN_00593		Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.11	EUBVEN_00593		Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.13	EUBVEN_00595		GTP-binding protein Obg	GTP-binding protein Obg	Protein Processing	Protein Synthesis		Universal GTPases
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.14	EUBVEN_00596		LSU ribosomal protein L27p	LSU ribosomal protein L27p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.14	EUBVEN_00596		LSU ribosomal protein L27p	LSU ribosomal protein L27p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.15	EUBVEN_00598		LSU ribosomal protein L21p	LSU ribosomal protein L21p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.15	EUBVEN_00598		LSU ribosomal protein L21p	LSU ribosomal protein L21p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.18	EUBVEN_00601		Ribonuclease G	Ribonuclease G	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.22	EUBVEN_00605		Imidazole glycerol phosphate synthase cyclase subunit HisF / Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Domain similar to amino terminal domain of imidazole glycerol phosphate synthase cyclase subunit	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.22	EUBVEN_00605		Imidazole glycerol phosphate synthase cyclase subunit HisF / Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.22	EUBVEN_00605		Imidazole glycerol phosphate synthase cyclase subunit HisF / Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.23	EUBVEN_00606		Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.24	EUBVEN_00607		Histidinol dehydrogenase (EC 1.1.1.23)	Histidinol dehydrogenase (EC 1.1.1.23)	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial cell division related cluster 2
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.24	EUBVEN_00607		Histidinol dehydrogenase (EC 1.1.1.23)	Histidinol dehydrogenase (EC 1.1.1.23)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.25	EUBVEN_00608		ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.26	EUBVEN_00609		ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	Metabolism	Amino Acids and Derivatives	Histidine Metabolism	Histidine Biosynthesis
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.29	EUBVEN_00612		Ribosomal large subunit pseudouridine synthase C (EC 5.4.99.24)	Ribosomal large subunit pseudouridine synthase C (EC 5.4.99.24)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.30	EUBVEN_00613		Ribosomal small subunit pseudouridine synthase A (EC 5.4.99.19)	Ribosomal small subunit pseudouridine synthase A (EC 5.4.99.19)	RNA Processing	RNA Processing	RNA processing and modification	RNA pseudouridine synthases
411463.4	Eubacterium ventriosum ATCC 27560	fig|411463.4.peg.38	EUBVEN_00621		DNA polymerase I (EC 2.7.7.7)	DNA polymerase I (EC 2.7.7.7)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
