genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.28	ROSEINA2194_00034		DNA polymerase I (EC 2.7.7.7)	DNA polymerase I (EC 2.7.7.7)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.30	ROSEINA2194_00036		Cell division protein FtsA	Cell division protein FtsA	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.34	ROSEINA2194_00040		IMP cyclohydrolase (EC 3.5.4.10)	IMP cyclohydrolase (EC 3.5.4.10)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.35	ROSEINA2194_00041		Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.36	ROSEINA2194_00042		Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.37	ROSEINA2194_00043		Purine nucleoside phosphorylase (EC 2.4.2.1)	Purine nucleoside phosphorylase (EC 2.4.2.1)	Metabolism	Nucleosides and Nucleotides		Adenosyl nucleosidases
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.39	ROSEINA2194_00045		Acetate kinase (EC 2.7.2.1)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Lactate
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.39	ROSEINA2194_00045		Acetate kinase (EC 2.7.2.1)	Acetate kinase (EC 2.7.2.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.41	ROSEINA2194_00047		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	LSU ribosomal protein L32p, zinc-dependent	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, zinc requirement
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.41	ROSEINA2194_00047		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	LSU ribosomal protein L32p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, zinc requirement
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.41	ROSEINA2194_00047		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	LSU ribosomal protein L32p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
622312.4	Roseburia inulinivorans DSM 16841	fig|622312.4.peg.44	ROSEINA2194_00050		Acyl carrier protein	Acyl carrier protein	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Acyl carrier protein
