genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.18	Odosp_0020		Galactoside O-acetyltransferase (EC 2.3.1.18)	Galactoside O-acetyltransferase (EC 2.3.1.18)	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.28	Odosp_0029		alpha-galactosidase (EC 3.2.1.22)	alpha-galactosidase (EC 3.2.1.22)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.30	Odosp_0031		Galactokinase (EC 2.7.1.6)	Galactokinase (EC 2.7.1.6)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.31	Odosp_0032		Aldose 1-epimerase (EC 5.1.3.3)	Aldose 1-epimerase (EC 5.1.3.3)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.32	Odosp_0033		Sodium/sugar cotransporter	Sodium/sugar cotransporter	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.46	Odosp_0046		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.47	Odosp_0048		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.49	Odosp_0049		tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate biosynthesis cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.53	Odosp_0053		Chromosome (plasmid) partitioning protein ParA	Chromosome (plasmid) partitioning protein ParA		Clustering-based subsystems	Cell Division	Cell division related cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.54	Odosp_0054		Chromosome (plasmid) partitioning protein ParB	Chromosome (plasmid) partitioning protein ParB		Clustering-based subsystems	Cell Division	Cell division related cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.55	Odosp_0055		hypothetical protein	FIG00649665: hypothetical protein		Clustering-based subsystems	Cell Division	Cell division related cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.81	Odosp_0089		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.82	Odosp_0090		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.86	Odosp_0094		Energy-dependent translational throttle protein EttA	Energy-dependent translational throttle protein EttA	Protein Processing	Protein Synthesis	Translation	Translation elongation factors, bacterial
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.90	Odosp_0097		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.91	Odosp_0098		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.98	Odosp_0104		DnaJ-class molecular chaperone CbpA	DnaJ-class molecular chaperone CbpA	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.104	Odosp_0110		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.106	Odosp_0111		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.134	Odosp_0139		Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Trp
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.135	Odosp_0140		Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	DNA Processing	DNA Processing	DNA recombination	RuvABC plus a hypothetical
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.139	Odosp_0144		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	Metabolism	Nucleosides and Nucleotides		Adenosyl nucleosidases
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.139	Odosp_0144		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.139	Odosp_0144		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	Metabolism	Nucleosides and Nucleotides		Adenosyl nucleosidases
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.139	Odosp_0144		5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	Metabolism	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.140	Odosp_0145		S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS	S-ribosylhomocysteine lyase (EC 4.4.1.21)	Metabolism	Carbohydrates	C-1 compound metabolism	S-Adenosyl-L-homocysteine recycling
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.144	Odosp_0149		Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.145	Odosp_0150		1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.147	Odosp_0152		Mg/Co/Ni transporter MgtE, CBS domain-containing	Mg/Co/Ni transporter MgtE, CBS domain-containing	Membrane Transport	Membrane Transport	Cation transporters	Magnesium transport
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.148	Odosp_0153		SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	RNA Processing	RNA Processing	RNA processing and modification	Possible RNA modification and stress response cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.154	Odosp_0158		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.155	Odosp_0159		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.168	Odosp_0171		Twin-arginine translocation protein TatC	Twin-arginine translocation protein TatC	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.169	Odosp_0172		Twin-arginine translocation protein TatA	Twin-arginine translocation protein TatA	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein targeting, sorting, translocation	Twin-arginine translocation system
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.170	Odosp_0173		Transcription termination factor Rho	Transcription termination factor Rho	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in transcription
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.173	Odosp_0176		Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	Pyruvate-flavodoxin oxidoreductase	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate:ferredoxin oxidoreductase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.181	Odosp_0184		NADP-reducing [FeFe]-hydrogenase subunit HndA	NADP-reducing [FeFe]-hydrogenase subunit HndA	Energy	Respiration	Hydrogenases	NADP-reducing [FeFe]-hydrogenase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.182	Odosp_0185		NADP-reducing [FeFe]-hydrogenase subunit HndD	NADP-reducing [FeFe]-hydrogenase subunit HndD	Energy	Respiration	Hydrogenases	NADP-reducing [FeFe]-hydrogenase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.183	Odosp_0186		NADP-reducing [FeFe]-hydrogenase subunit HndC	NADP-reducing [FeFe]-hydrogenase subunit HndC	Energy	Respiration	Hydrogenases	NADP-reducing [FeFe]-hydrogenase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.184	Odosp_0187		NADP-reducing [FeFe]-hydrogenase subunit HndB	NADP-reducing [FeFe]-hydrogenase subunit HndB	Energy	Respiration	Hydrogenases	NADP-reducing [FeFe]-hydrogenase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.196	Odosp_0198		DNA ligase (NAD(+)) (EC 6.5.1.2)	DNA ligase (NAD(+)) (EC 6.5.1.2)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.197	Odosp_0199		ATP-dependent Clp protease ATP-binding subunit ClpA	ATP-dependent Clp protease, ATP-binding subunit ClpC	Energy	Respiration	Biogenesis of respiratory chain components	Biogenesis of c-type cytochromes
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.206	Odosp_0208		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.207	Odosp_0209		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.216	Odosp_0221		Single-stranded DNA-binding protein	Single-stranded DNA-binding protein	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.218	Odosp_0223		Ribonuclease G	Ribonuclease G	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.219	Odosp_0224		Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)	Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Periplasmic disulfide interchange
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.227	Odosp_0232		GTP-binding and nucleic acid-binding protein YchF	GTP-binding and nucleic acid-binding protein YchF	Protein Processing	Protein Synthesis		Universal GTPases
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.230	Odosp_0235		Aldose 1-epimerase (EC 5.1.3.3)	Aldose 1-epimerase (EC 5.1.3.3)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.232	Odosp_0238		Outer membrane lipoprotein carrier protein LolA	Outer membrane lipoprotein carrier protein LolA	Membrane Transport	Membrane Transport		Lipoprotein transporter to outer membrane Lol
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.233	Odosp_0239		Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	Bacterial checkpoint controller DisA with nucleotide-binding domain	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.233	Odosp_0239		Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	Diadenylate cyclase spyDAC	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.234	Odosp_0240		Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.236	Odosp_0242		Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Nucleoside triphosphate pyrophosphohydrolase MazG
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.242	Odosp_0247		Cell-division-associated, ABC-transporter-like signaling protein FtsE	Cell-division-associated, ABC-transporter-like signaling protein FtsE		Clustering-based subsystems	Cell Division	Cell division related cluster including coaD
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.242	Odosp_0247		Cell-division-associated, ABC-transporter-like signaling protein FtsE	Cell-division-associated, ABC-transporter-like signaling protein FtsE	Cellular Processes	Cell Cycle, Cell Division and Death		FtsEX cell-division-associated signaling system
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.243	Odosp_0248		Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.244	Odosp_0249		Carbonic anhydrase, gamma class (EC 4.2.1.1)	Carbonic anhydrase, gamma class (EC 4.2.1.1)	Miscellaneous	Miscellaneous		Carbonic anhydrase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.253	Odosp_0256		Replication-associated recombination protein RarA	Replication-associated recombination protein RarA	DNA Processing	DNA Processing	DNA recombination	Replication-associated recombination protein RarA
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.254	Odosp_0257		2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.257	Odosp_0259		Recombination inhibitory protein MutS2	Recombination inhibitory protein MutS2	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.260	Odosp_0262		SSU ribosomal protein S15p (S13e)	SSU ribosomal protein S15p (S13e)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.261	Odosp_0263		Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.261	Odosp_0263		Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.264	Odosp_0266		4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	RNA Processing	RNA Processing	RNA processing and modification	Possible RNA modification and stress response cluster
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.264	Odosp_0266		4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.279	Odosp_0285		tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	RNA Processing	RNA Processing	RNA processing and modification	5-methylaminomethyl-2-thiouridine
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.279	Odosp_0285		tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Riboflavin, FMN, FAD	Riboflavin, FMN and FAD metabolism with fusion events
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.298	Odosp_0304		Chaperone protein DnaK	Chaperone protein DnaK	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.298	Odosp_0304		Chaperone protein DnaK	Chaperone protein DnaK	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.298	Odosp_0304		Chaperone protein DnaK	Chaperone protein DnaK	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.300	Odosp_0306		Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.303	Odosp_0309		Lipopolysaccharide export system permease protein LptF	Lipopolysaccharide export system permease protein LptF	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.304	Odosp_0310		Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Protein Processing	Protein Synthesis	Translation	Translation initiation factors, bacterial
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.307	Odosp_0313		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.308	Odosp_0314		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.315	Odosp_0320		Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11) / Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Peptide methionine sulfoxide reductase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.315	Odosp_0320		Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11) / Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Peptide methionine sulfoxide reductase
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.316	Odosp_0322		Na+/H+ antiporter NhaA type	Na+/H+ antiporter NhaA type	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	Na(+) H(+) antiporter
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.316	Odosp_0322		Na+/H+ antiporter NhaA type	Na+/H+ antiporter NhaA type	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.317	Odosp_0323		dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.318	Odosp_0324		tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)	tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
709991.3	Odoribacter splanchnicus DSM 220712	fig|709991.3.peg.318	Odosp_0324		tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)	tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5)	RNA Processing	RNA Processing	RNA processing and modification	Methylthiotransferases
