genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.3	BACINT_00005		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	LSU ribosomal protein L32p, zinc-dependent	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, zinc requirement
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.3	BACINT_00005		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	LSU ribosomal protein L32p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, zinc requirement
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.3	BACINT_00005		LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	LSU ribosomal protein L32p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.4	BACINT_00006		3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.4	BACINT_00006		3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis cluster
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.5	BACINT_00007		GTP-binding protein Era	GTP-binding protein Era	Protein Processing	Protein Synthesis		Universal GTPases
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.6	BACINT_00008		GTP-binding protein EngA	GTP-binding protein EngA	Protein Processing	Protein Synthesis		Universal GTPases
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.9	BACINT_00011		Phospholipid ABC transporter ATP-binding protein MlaF	Phospholipid ABC transporter ATP-binding protein MlaF	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.10	BACINT_00012		Phospholipid ABC transporter permease protein MlaE	Phospholipid ABC transporter permease protein MlaE	Membrane Transport	Membrane Transport	ABC transporters	Maintenance of outer membrane lipid asymmetry
471870.8	Bacteroides intestinalis DSM 17393	fig|471870.8.peg.11	BACINT_00013		Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Lipopolysaccharide ABC transporter, ATP-binding protein LptB	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
