genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.1			Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.2			Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.3			MarC family integral membrane protein	MarC family integral membrane protein	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Inner membrane proteins of MarC family, not involved in antibiotic resistance
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.6			16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.8			Thymidine kinase (EC 2.7.1.21)	Thymidine kinase (EC 2.7.1.21)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.39			Galactoside O-acetyltransferase (EC 2.3.1.18)	Galactoside O-acetyltransferase (EC 2.3.1.18)	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.53			Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.54			Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.56			Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1077285.3	Bacteroides faecis MAJ27	fig|1077285.3.peg.57			Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
