genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.28	HMPREF1002_00028		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	KDO2-Lipid A biosynthesis
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.31	HMPREF1002_04366		Capsular polysaccharide transcription antitermination protein, UpxY family	Capsular polysaccharide transcription antitermination protein, UpxY family	Cell Envelope	Cell Envelope, Capsule and Slime layer	Gram-Negative (Diderm) cell wall components	Bacteroides capsular polysaccharide transcription antitermination proteins
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.33	HMPREF1002_00032		Malate dehydrogenase (EC 1.1.1.37)	Malate dehydrogenase (EC 1.1.1.37)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	TCA Cycle
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.34	HMPREF1002_04367		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.35	HMPREF1002_04368		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.36	HMPREF1002_04369		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.37	HMPREF1002_04370		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.38	HMPREF1002_04371		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.46	HMPREF1002_00043		DNA translocase FtsK	DNA translocase FtsK	DNA Processing	DNA Processing	DNA recombination	Replication-associated recombination protein RarA
658663.3	Porphyromonas sp. 31_2	fig|658663.3.peg.47	HMPREF1002_00044		Outer membrane lipoprotein carrier protein LolA	Outer membrane lipoprotein carrier protein LolA	Membrane Transport	Membrane Transport		Lipoprotein transporter to outer membrane Lol
