genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.38	HMPREF1032_01660		Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	Cellular Processes	Cell Cycle, Cell Division and Death		FtsEX cell-division-associated signaling system
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.38	HMPREF1032_01660		Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.63	HMPREF1032_01684		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.67	HMPREF1032_01688		Pyridoxal phosphate-containing protein YggS	Pyridoxal phosphate-containing protein YggS	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.89	HMPREF1032_01712		Metallo-beta-lactamase family protein, RNA-specific	Metallo-beta-lactamase family protein, RNA-specific	RNA Processing	RNA Processing	RNA processing and modification	Ribonuclease J family
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.98	HMPREF1032_01719		Ribonuclease Y	Ribonuclease Y	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.100	HMPREF1032_01720		Threonyl-tRNA synthetase (EC 6.1.1.3)	Threonyl-tRNA synthetase (EC 6.1.1.3)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Thr
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.103	HMPREF1032_01723		Sodium-dependent phosphate transporter	Sodium-dependent phosphate transporter	Membrane Transport	Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.114	HMPREF1032_01734		Glycerate kinase (EC 2.7.1.31)	Glycerate kinase (EC 2.7.1.31)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
665956.3	Subdoligranulum sp. 4_3_54A2FAA	fig|665956.3.peg.117	HMPREF1032_01736		Ribonucleotide reductase of class III (anaerobic), activating protein (EC 1.97.1.4)	Ribonucleotide reductase of class III (anaerobic), activating protein (EC 1.97.1.4)	Metabolism	Nucleosides and Nucleotides		Ribonucleotide reduction
