genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.10	HMPREF1532_00012		Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)	Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.19	HMPREF1532_00021		GDP-mannose 4,6-dehydratase (EC 4.2.1.47)	GDP-mannose 4,6-dehydratase (EC 4.2.1.47)	Metabolism	Carbohydrates	Monosaccharides	GDP-fucose to mannose-1P module
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.20	HMPREF1532_00022		GDP-L-fucose synthetase (EC 1.1.1.271)	GDP-L-fucose synthetase (EC 1.1.1.271)	Metabolism	Carbohydrates	Monosaccharides	GDP-fucose to mannose-1P module
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.21	HMPREF1532_00023		Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin biosynthesis
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.21	HMPREF1532_00023		Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.24	HMPREF1532_00026		Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	Fructose-1,6-bisphosphatase, Bacillus type (EC 3.1.3.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.40	HMPREF1532_00044		Repair of Iron Centers di-iron protein	Repair of Iron Centers di-iron protein	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Repair of Iron Centers
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.41	HMPREF1532_00045		Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.51	HMPREF1532_00054		Putative cytochrome C-type biogenesis protein	Putative cytochrome C-type biogenesis protein	Energy	Respiration	Biogenesis of respiratory chain components	Biogenesis of c-type cytochromes
1121101.3	Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	fig|1121101.3.peg.76	HMPREF1532_00076		4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
