genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.6	BACCAC_00009		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.7	BACCAC_00010		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.10	BACCAC_00013		beta-galactosidase (EC 3.2.1.23)	beta-galactosidase (EC 3.2.1.23)	Metabolism	Carbohydrates	Di- and oligosaccharides	Lactose utilization
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.12	BACCAC_00015		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.13	BACCAC_00016		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.27	BACCAC_00030		3-dehydroquinate dehydratase II (EC 4.2.1.10)	3-dehydroquinate dehydratase II (EC 4.2.1.10)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate Synthesis
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.28	BACCAC_00031		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Entner-Doudoroff Pathway
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.28	BACCAC_00031		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.28	BACCAC_00031		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis, including Archaeal enzymes
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.28	BACCAC_00031		Pyruvate kinase (EC 2.7.1.40)	Pyruvate kinase (EC 2.7.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.30	BACCAC_00033		Ribosome-binding factor A	Ribosome-binding factor A	Protein Processing	Protein Synthesis	Translation	Translation initiation factors, bacterial
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.31	BACCAC_00034		Lipoprotein releasing system transmembrane protein LolC/LolE	Lipoprotein releasing system transmembrane protein LolC/LolE	Membrane Transport	Membrane Transport		Lipoprotein transporter to outer membrane Lol
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.34	BACCAC_00036		2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Branched-chain amino acids and alpha-keto acids utilization as energy sources
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.35	BACCAC_00037		2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Branched-chain amino acids and alpha-keto acids utilization as energy sources
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.35	BACCAC_00037		2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Branched-chain amino acids and alpha-keto acids utilization as energy sources
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.37	BACCAC_00040		Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)	Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Protein degradation
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.42	BACCAC_00045		Arginyl-tRNA synthetase (EC 6.1.1.19)	Arginyl-tRNA synthetase (EC 6.1.1.19)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Arg
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.49	BACCAC_00052		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.50	BACCAC_00053		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.51	BACCAC_00054		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.52	BACCAC_00055		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.62	BACCAC_00065		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.63	BACCAC_00066		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.65	BACCAC_00067		Alkyl hydroperoxide reductase protein C (EC 1.11.1.15)	Alkyl hydroperoxide reductase protein C (EC 1.11.1.15)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.66	BACCAC_00069		Alkyl hydroperoxide reductase protein F	Alkyl hydroperoxide reductase protein F	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
411901.7	Bacteroides caccae ATCC 43185	fig|411901.7.peg.71	BACCAC_00073		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	Metabolism	Nucleosides and Nucleotides	Purines	Nucleoside uptake and degradation cluster
