genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.9	M136_4699		Thymidylate synthase (EC 2.1.1.45)	Thymidylate synthase (EC 2.1.1.45)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.69	M136_4767		Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)	Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33)	Cell Envelope	Cell Envelope, Capsule and Slime layer	Capsule and Slime layer	dTDP-rhamnose synthesis
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.102	M136_4803		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.103	M136_4804		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.107	M136_4808		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.108	M136_4809		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.110	M136_4811		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.111	M136_4812		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.115	M136_4817		Putative mobilization protein BF0133	Putative mobilization protein BF0133	Miscellaneous	Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.122	M136_4828	thrC	Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.122	M136_4828	thrC	Threonine synthase (EC 4.2.3.1)	Threonine synthase (EC 4.2.3.1)		Clustering-based subsystems	Clustering-based subsystems	Threonine synthase cluster
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.124	M136_4830		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.125	M136_4831		L-asparaginase I, cytoplasmic (EC 3.5.1.1)	L-asparaginase I, cytoplasmic (EC 3.5.1.1)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
1339327.3	Bacteroides fragilis str. S36L11	fig|1339327.3.peg.126	M136_4833	radA	DNA repair protein RadA	DNA repair protein RadA	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
