genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.20	BcroD2_010100000153		FIG00003370: Multicopper polyphenol oxidase	FIG00003370: Multicopper polyphenol oxidase	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.24	BcroD2_010100000173	rnhB	Ribonuclease HII (EC 3.1.26.4)	Ribonuclease HII (EC 3.1.26.4)	RNA Processing	RNA Processing	RNA processing and modification	Ribonuclease H
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.25	BcroD2_010100000178		LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	Protein Processing	Protein Synthesis		Universal GTPases
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.26	BcroD2_010100000183		Signal peptidase I (EC 3.4.21.89)	Signal peptidase I (EC 3.4.21.89)		Clustering-based subsystems	Cell Division	Cell division related cluster
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.26	BcroD2_010100000183		Signal peptidase I (EC 3.4.21.89)	Signal peptidase I (EC 3.4.21.89)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein processing and modification	Signal peptidase
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.27	BcroD2_010100000188	rplS	LSU ribosomal protein L19p	LSU ribosomal protein L19p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.27	BcroD2_010100000188	rplS	LSU ribosomal protein L19p	LSU ribosomal protein L19p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.28	BcroD2_010100000193		Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.28	BcroD2_010100000193		Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.29	BcroD2_010100000198		Nicotinamidase (EC 3.5.1.19)	Nicotinamidase (EC 3.5.1.19)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.29	BcroD2_010100000198		Nicotinamidase (EC 3.5.1.19)	Nicotinamidase (EC 3.5.1.19)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.30	BcroD2_010100000203		ADP-ribose pyrophosphatase (EC 3.6.1.13)	ADP-ribose pyrophosphatase (EC 3.6.1.13)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis bacterial
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.30	BcroD2_010100000203		ADP-ribose pyrophosphatase (EC 3.6.1.13)	ADP-ribose pyrophosphatase (EC 3.6.1.13)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	NAD and NADP	NAD and NADP cofactor biosynthesis global
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.30	BcroD2_010100000203		ADP-ribose pyrophosphatase (EC 3.6.1.13)	ADP-ribose pyrophosphatase (EC 3.6.1.13)	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.34	BcroD2_010100000223	rpsP	SSU ribosomal protein S16p	SSU ribosomal protein S16p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.35	BcroD2_010100000228		Signal recognition particle protein Ffh	Signal recognition particle protein Ffh	Protein Processing	Protein Synthesis		Universal GTPases
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.37	BcroD2_010100000238		KtrAB potassium uptake system, peripheral membrane component KtrA	KtrAB potassium uptake system, peripheral membrane component KtrA	Membrane Transport	Membrane Transport	Cation transporters	Trk and Ktr potassium uptake systems
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.38	BcroD2_010100000243		KtrAB potassium uptake system, integral membrane component KtrB	KtrAB potassium uptake system, integral membrane component KtrB	Membrane Transport	Membrane Transport	Cation transporters	Trk and Ktr potassium uptake systems
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.39	BcroD2_010100000248		Threonine dehydratase, catabolic (EC 4.3.1.19) @ L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Threonine dehydratase, catabolic (EC 4.3.1.19)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
511680.4	Butyrivibrio crossotus DSM 2876	fig|511680.4.peg.40	BcroD2_010100000253		Signal recognition particle receptor FtsY	Signal recognition particle receptor FtsY		Clustering-based subsystems	Cell Division	Cell division related cluster including coaD
