genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.3	AL1_02050		Biosynthetic arginine decarboxylase (EC 4.1.1.19)	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine decarboxylase and Agmatinase cluster
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.3	AL1_02050		Biosynthetic arginine decarboxylase (EC 4.1.1.19)	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Polyamine Metabolism
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.9	AL1_02100		Protein translocase membrane subunit SecG	Protein translocase membrane subunit SecG	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.11	AL1_02110		Regulatory protein SusR	Regulatory protein SusR	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.14			Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.15	AL1_02140		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.20	AL1_02190		Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	Bacterial checkpoint controller DisA with nucleotide-binding domain	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.20	AL1_02190		Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	Diadenylate cyclase spyDAC	Cellular Processes	Cell Cycle, Cell Division and Death		Bacterial checkpoint-control-related cluster
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.22	AL1_02210		Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	DNA Processing	DNA Processing	DNA recombination	RuvABC plus a hypothetical
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.28	AL1_15780		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.29	AL1_15790		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
717959.3	Alistipes shahii WAL 8301	fig|717959.3.peg.34	AL1_15850		alpha-galactosidase (EC 3.2.1.22)	alpha-galactosidase (EC 3.2.1.22)	Metabolism	Carbohydrates	Di- and oligosaccharides	Galactose utilization
