genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.12	HMPREF1026_00012		Probable GTPase related to EngC	Probable GTPase related to EngC	Protein Processing	Protein Synthesis		Universal GTPases
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.14	HMPREF1026_00014		Cytidine deaminase (EC 3.5.4.5)	Cytidine deaminase (EC 3.5.4.5)	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.59	HMPREF1026_00420		Alanyl-tRNA synthetase (EC 6.1.1.7)	Alanyl-tRNA synthetase (EC 6.1.1.7)	Protein Processing	Protein Synthesis	Aminoacyl-tRNA-synthetases	tRNA aminoacylation, Ala
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.60	HMPREF1026_00421		SSU ribosomal protein S21p	SSU ribosomal protein S21p	Cellular Processes	Cell Cycle, Cell Division and Death		Macromolecular synthesis operon
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.61	HMPREF1026_00422		NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamate dehydrogenases
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.61	HMPREF1026_00422		NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline Synthesis
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.63	HMPREF1026_00424		Cell division protein FtsH	Cell division-associated, ATP-dependent zinc metalloprotease FtsH	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate biosynthesis cluster
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.94	HMPREF1026_00453		Single-stranded DNA-binding protein	Single-stranded DNA-binding protein	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.94	HMPREF1026_00453		Single-stranded DNA-binding protein	Single-stranded DNA-binding protein	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.116	HMPREF1026_00477		Chaperone protein DnaJ	Chaperone protein DnaJ	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Chaperones GroEL GroES and Thermosome
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.116	HMPREF1026_00477		Chaperone protein DnaJ	Chaperone protein DnaJ	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.116	HMPREF1026_00477		Chaperone protein DnaJ	Chaperone protein DnaJ	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein folding	Protein chaperones
665951.3	Lachnospiraceae bacterium 8_1_57FAA	fig|665951.3.peg.122	HMPREF1026_00483		2-isopropylmalate synthase (EC 2.3.3.13)	2-isopropylmalate synthase (EC 2.3.3.13)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
