genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.5	HMPREF9442_00006		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Metabolism	Nucleosides and Nucleotides	Purines	DeNovo Purine Biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.5	HMPREF9442_00006		Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.7	HMPREF9442_00008		Glycogen phosphorylase (EC 2.4.1.1)	Glycogen phosphorylase (EC 2.4.1.1)	Metabolism	Carbohydrates	Polysaccharides	Glycogen metabolism
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.13	HMPREF9442_00015		Polyphosphate kinase (EC 2.7.4.1)	Polyphosphate kinase (EC 2.7.4.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.21	HMPREF9442_00024		Tryptophan synthase beta chain (EC 4.2.1.20)	Tryptophan synthase beta chain (EC 4.2.1.20)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.22	HMPREF9442_00025		Anthranilate synthase, aminase component (EC 4.1.3.27)	Anthranilate synthase, aminase component (EC 4.1.3.27)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.23	HMPREF9442_00026		Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)	Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.28	HMPREF9442_00030		Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.29	HMPREF9442_00031		Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.30	HMPREF9442_00032		Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Folate and pterines	Folate Biosynthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.30	HMPREF9442_00032		Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.31	HMPREF9442_00033		Tryptophan synthase alpha chain (EC 4.2.1.20)	Tryptophan synthase alpha chain (EC 4.2.1.20)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan synthesis
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.36	HMPREF9442_00038		Osmosensitive K+ channel histidine kinase KdpD	Osmosensitive K+ channel histidine kinase KdpD	Membrane Transport	Membrane Transport	Cation transporters	Potassium-transporting ATPase
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.40	HMPREF9442_00043		Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Membrane Transport	Membrane Transport	Cation transporters	Potassium-transporting ATPase
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.41	HMPREF9442_00044		Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Membrane Transport	Membrane Transport	Cation transporters	Potassium-transporting ATPase
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.42	HMPREF9442_00045		Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)	Membrane Transport	Membrane Transport	Cation transporters	Potassium-transporting ATPase
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.47	HMPREF9442_00050		Single-stranded DNA-binding protein	Single-stranded DNA-binding protein	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.47	HMPREF9442_00050		Single-stranded DNA-binding protein	Single-stranded DNA-binding protein	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.48	HMPREF9442_00051		A/G-specific adenine glycosylase (EC 3.2.2.-)	A/G-specific adenine glycosylase (EC 3.2.2.-)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.50	HMPREF9442_00053		Ribonuclease G	Ribonuclease G	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.59	HMPREF9442_00062		Aerotolerance protein BatE	Aerotolerance protein BatE	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Aerotolerance operon
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.60	HMPREF9442_00063		Aerotolerance protein BatD	Aerotolerance protein BatD	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Aerotolerance operon
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.61	HMPREF9442_00064		Aerotolerance protein BatC	Aerotolerance protein BatC	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Aerotolerance operon
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.62	HMPREF9442_00065		Aerotolerance protein BatB	Aerotolerance protein BatB	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Aerotolerance operon
762982.3	Paraprevotella xylaniphila YIT 11841	fig|762982.3.peg.63	HMPREF9442_00066		Aerotolerance protein BatA	Aerotolerance protein BatA	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Aerotolerance operon
