genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.5	FAEPRAA2165_00005		Peptide chain release factor 3	Peptide chain release factor 3	Protein Processing	Protein Synthesis	Translation	Translation termination factors, bacterial
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.11	FAEPRAA2165_00013		Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine and Tyrosine synthesis 1
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.18	FAEPRAA2165_00020		Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)	Chorismate mutase I (EC 5.4.99.5)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine and Tyrosine synthesis 1
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.18	FAEPRAA2165_00020		Chorismate mutase I (EC 5.4.99.5) / Prephenate dehydratase (EC 4.2.1.51)	Prephenate dehydratase (EC 4.2.1.51)	Metabolism	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine and Tyrosine synthesis 1
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.22	FAEPRAA2165_00703		ATP synthase epsilon chain (EC 3.6.3.14)	ATP synthase epsilon chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.23	FAEPRAA2165_00704		ATP synthase beta chain (EC 3.6.3.14)	ATP synthase beta chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.25	FAEPRAA2165_00707		ATP synthase alpha chain (EC 3.6.3.14)	ATP synthase alpha chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.26	FAEPRAA2165_00708		ATP synthase delta chain (EC 3.6.3.14)	ATP synthase delta chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.27	FAEPRAA2165_00709		ATP synthase F0 sector subunit b (EC 3.6.3.14)	ATP synthase F0 sector subunit b (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.28	FAEPRAA2165_00710		ATP synthase F0 sector subunit c (EC 3.6.3.14)	ATP synthase F0 sector subunit c (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.29	FAEPRAA2165_00711		ATP synthase F0 sector subunit a (EC 3.6.3.14)	ATP synthase F0 sector subunit a (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
411483.3	Faecalibacterium prausnitzii A2-165	fig|411483.3.peg.30	FAEPRAA2165_00712		ATP synthase protein I	ATP synthase protein I	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
