genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.11	HMPREF9720_1525		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.22	HMPREF9720_1535		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.23	HMPREF9720_1536		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.28	HMPREF9720_1541	rpsU	SSU ribosomal protein S21p	SSU ribosomal protein S21p	Cellular Processes	Cell Cycle, Cell Division and Death		Macromolecular synthesis operon
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.36	HMPREF9720_1552		Glutamine synthetase type III, GlnN (EC 6.3.1.2)	Glutamine synthetase type III, GlnN (EC 6.3.1.2)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamine synthetases
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.43	HMPREF9720_1558		Lipopolysaccharide export system protein LptC	Lipopolysaccharide export system protein LptC	Membrane Transport	Membrane Transport		Lipopolysaccharide transporter LptABC
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.43	HMPREF9720_1558		Lipopolysaccharide export system protein LptC	Lipopolysaccharide export system protein LptC	Membrane Transport	Membrane Transport		Lpt lipopolysaccharide transport system
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.43	HMPREF9720_1558		Lipopolysaccharide export system protein LptC	Lipopolysaccharide export system protein LptC	Cellular Processes	Cell Cycle, Cell Division and Death	Stationary phase, Dormancy, Persistence	Ribosomal hibernation related cluster
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.46	HMPREF9720_1561	coaX	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Coenzyme A	Coenzyme A Biosynthesis cluster
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.48	HMPREF9720_1563		Ribonuclease G	Ribonuclease G	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.51	HMPREF9720_1567		tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	RNA Processing	RNA Processing	RNA processing and modification	YrdC-YciO-Sua5 and associated protein families
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.53	HMPREF9720_1569		MutS-related protein, family 1	MutS-related protein, family 1	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial MutHLS system
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.72	HMPREF9720_1587	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.78	HMPREF9720_2339		Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	DNA Processing	DNA Processing		Type I restriction-modification systems
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.79	HMPREF9720_2340		Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	DNA Processing	DNA Processing		Type I restriction-modification systems
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.83	HMPREF9720_2344		Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.84	HMPREF9720_2574		Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	Membrane Transport	Membrane Transport		Utilization systems for glycans and polysaccharides (PULs, SUS)
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.96	HMPREF9720_2360		3'-to-5' oligoribonuclease A, Bacillus type	3'-to-5' oligoribonuclease A, Bacillus type	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.99	HMPREF9720_2363	nth	Endonuclease III (EC 4.2.99.18)	Endonuclease III (EC 4.2.99.18)	DNA Processing	DNA Processing	DNA repair	DNA Repair Base Excision
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.101	HMPREF9720_2365		ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial UvrD and related helicases
908612.3	Alistipes sp. HGB5	fig|908612.3.peg.102	HMPREF9720_2366		MoxR-like ATPase in aerotolerance operon	MoxR-like ATPase in aerotolerance operon	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Aerotolerance operon
