genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.18	BN533_00143		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Heat/cold shock	Heat shock dnaK gene cluster extended
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.18	BN533_00143		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	Metabolism	Metabolite damage and its repair or mitigation		Metabolite repair
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.20	BN533_00145		NADP-dependent malic enzyme (EC 1.1.1.40)	NADP-dependent malic enzyme (EC 1.1.1.40)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.44	BN533_02104		Barstar, ribonuclease (Barnase) inhibitor	Barstar, ribonuclease (Barnase) inhibitor	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Barnase-barstar complex
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.45	BN533_02105		Ribonuclease (Barnase), secreted	Ribonuclease (Barnase), secreted	Cellular Processes	Cell Cycle, Cell Division and Death	Programmed Cell Death and Toxin-antitoxin Systems	Barnase-barstar complex
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.72	BN533_02130		Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily M	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily M	Regulation And Cell Signaling	Regulation and Cell signaling		Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.73	BN533_02131		Uncharacterized Nudix hydrolase NudL	Uncharacterized Nudix hydrolase NudL	Metabolism	Metabolite damage and its repair or mitigation		Nudix proteins (nucleoside triphosphate hydrolases)
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.75	BN533_02133		Novel pyridoxal kinase, thiD family (EC 2.7.1.35)	Novel pyridoxal kinase, thiD family (EC 2.7.1.35)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Pyridoxine	Pyridoxin (Vitamin B6) Biosynthesis
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.77	BN533_02135		Recombination protein RecR	Recombination protein RecR	DNA Processing	DNA Processing	DNA uptake, competence	DNA processing cluster
1262914.3	Phascolarctobacterium sp. CAG:207	fig|1262914.3.peg.77	BN533_02135		Recombination protein RecR	Recombination protein RecR	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
